trade_date,open,close,high,low,volume,ts_code
2019/3/26,780,773,785.94,764.1,37595,600519
2019/3/27,781,788.5,793.88,775,42807,600519
2019/3/28,793.43,806.8,814.48,785.68,57566,600519
2019/3/29,835,853.99,866.68,830.17,90933,600519
2019/4/1,860,859,868.95,851,60934,600519
2019/4/2,859.99,850,859.99,836.06,53227,600519
2019/4/3,840.12,844.5,851.74,834.21,43056,600519
2019/4/4,840,865,865.8,836.2,55772,600519
2019/4/8,900,900.2,908,890.12,66251,600519
2019/4/9,903,905,908.2,892.51,47989,600519
2019/4/10,903,947.99,951.9,900,67814,600519
2019/4/11,948,925.2,950,905.55,61102,600519
2019/4/12,909,914,919.99,900.01,48612,600519
2019/4/15,931,907,939,907,45522,600519
2019/4/16,904.9,939.9,939.9,901.22,46423,600519
2019/4/17,938,952,955.51,925,40761,600519
2019/4/18,945.41,945.5,954.68,936.22,19598,600519
2019/4/19,943.96,952.56,960.95,931.31,32379,600519
2019/4/22,959.5,949.2,978.89,940.61,40627,600519
2019/4/23,951,974.95,981.22,949.2,48852,600519
2019/4/24,979.88,970,990,951.22,45227,600519
2019/4/25,968.79,952.37,973.99,951.22,39801,600519
2019/4/26,946.3,945,959.88,945,43277,600519
2019/4/29,945,971.97,989,935,52572,600519
2019/4/30,968,974,984.96,963.11,35943,600519
2019/5/6,925.5,906,935,893,135099,600519
2019/5/7,893.28,890,913.94,870.22,100837,600519
2019/5/8,860,884.4,901.8,860,81882,600519
2019/5/9,875,858.81,879.87,842.5,91545,600519
2019/5/10,875.66,907.12,910.78,868.19,79907,600519
2019/5/13,898.86,892,910.98,884,46637,600519
2019/5/14,885,886.57,906,873,59983,600519
2019/5/15,890.24,927,933,890.24,63124,600519
2019/5/16,919,929.91,932,905,44540,600519
2019/5/17,927.02,906.79,932.3,900.1,49841,600519
2019/5/20,900,884.96,900,871,44407,600519
2019/5/21,885,895,910,872.02,42385,600519
2019/5/22,894.98,888,904,880,32041,600519
2019/5/23,881,861,883.98,856.22,58058,600519
2019/5/24,865,878.5,885,864.44,44034,600519
2019/5/27,879.1,879,882.99,860.05,39161,600519
2019/5/28,877.99,888,907.49,875.02,74772,600519
2019/5/29,888.01,911.91,924.95,888.01,65646,600519
2019/5/30,910,905.3,919.99,891.22,40247,600519
2019/5/31,900.53,890,906.99,890,35793,600519
2019/6/3,892,892,901.35,886.28,34479,600519
2019/6/4,895,875.3,895.43,871,39689,600519
2019/6/5,884,871.6,886.26,870,34067,600519
2019/6/6,875.62,862.13,875.77,858,34786,600519
2019/6/10,857.98,871.08,878.95,840,55502,600519
2019/6/11,876,910.89,915.61,875,80106,600519
2019/6/12,906.22,906.7,910.99,894,37747,600519
2019/6/13,910,910,912.3,897,32917,600519
2019/6/14,911,913,932.3,910.02,42455,600519
2019/6/17,907,911.6,926.94,906.02,32769,600519
2019/6/18,917,917,920,902.6,29441,600519
2019/6/19,940,932.01,946.7,932.01,53726,600519
2019/6/20,932.5,975,975.5,932.2,67271,600519
2019/6/21,969.97,976.3,984.49,964.5,45926,600519
2019/6/24,978.3,987.1,999.69,975,45779,600519
2019/6/25,992,982.98,999,967,51295,600519
2019/6/26,985,979.86,985,971.22,29588,600519
2019/6/27,985,996.35,1001,981.12,47978,600519
2019/6/28,985.99,984,988.88,971.33,31088,600519
2019/7/1,1004.52,1031.86,1035.6,1000.22,52337,600519
2019/7/2,1025,1025,1029.5,1016,39061,600519
2019/7/3,1020,987.9,1023,981.5,67139,600519
2019/7/4,985.8,981.2,990.8,971.22,46216,600519
2019/7/5,986,999.82,1006,976.3,50032,600519
2019/7/8,995.05,984.86,997.9,975,33613,600519
2019/7/9,979.3,976.06,989,968.35,31723,600519
2019/7/10,980.93,982.52,990.58,977,28166,600519
2019/7/11,989.96,981.5,998.38,976,30514,600519
2019/7/12,981.3,986.09,991.5,980.01,28173,600519
2019/7/15,967.8,975.93,980.1,951.13,59870,600519
2019/7/16,975.45,968,982.3,965,33245,600519
2019/7/17,968,963.5,972.99,962.13,25468,600519
2019/7/18,961.5,947.5,963,947.18,39252,600519
2019/7/19,955,955.87,960.8,948,28014,600519
2019/7/22,960,957.02,964,950.25,28125,600519
2019/7/23,962.3,953.98,962.59,943.86,32483,600519
2019/7/24,958.31,946.36,959.9,944.69,46771,600519
2019/7/25,945.97,963,963.36,938.15,38255,600519
2019/7/26,961.97,965.03,971,958.55,26467,600519
2019/7/29,962.03,976.41,979.5,960.01,26981,600519
2019/7/30,976.5,978.93,983,971,19537,600519
2019/7/31,975,972.6,981.77,966.59,22526,600519
2019/8/1,976.51,959.3,977,953.02,35089,600519
2019/8/2,944,954.45,957.98,943,39719,600519
2019/8/5,945,942.43,954,940,36774,600519
2019/8/6,931,946.3,948,923.8,43991,600519
2019/8/7,949.5,945,955.53,945,26869,600519
2019/8/8,953.5,971.68,974,952,38808,600519
2019/8/9,978.5,962.03,980.95,958.99,28461,600519
2019/8/12,1010.31,1018.63,1020.1,995.01,81498,600519
2019/8/13,1016.16,1017.95,1026,1010.68,30329,600519
2019/8/14,1030.02,1043.33,1051.9,1030.02,41410,600519
2019/8/15,1028,1044.9,1046.48,1028,27237,600519
2019/8/16,1049.84,1054.6,1075.58,1041,36086,600519
2019/8/19,1061,1055.88,1069.98,1049.05,32867,600519
2019/8/20,1055,1070,1073.68,1050,28602,600519
2019/8/21,1070.1,1066,1076.97,1061.66,25066,600519
2019/8/22,1072.99,1104,1104,1070,37590,600519
2019/8/23,1105,1130.1,1133.56,1095.62,40192,600519
2019/8/26,1113,1102.95,1128,1096.68,48497,600519
2019/8/27,1117,1109,1131.31,1109,52164,600519
2019/8/28,1109,1100.11,1123.19,1083.01,47009,600519
2019/8/29,1105,1113.1,1118.18,1092.5,29330,600519
2019/8/30,1125,1142,1146,1123,44890,600519
2019/9/2,1139.99,1138.76,1144.98,1129,28234,600519
2019/9/3,1140,1140,1151.02,1128.56,29485,600519
2019/9/4,1140.8,1125.01,1142.91,1120.11,33600,600519
2019/9/5,1129,1144,1144.9,1128,32930,600519
2019/9/6,1144.5,1142.49,1146.15,1131,26176,600519
2019/9/9,1145,1136.52,1148,1135,29379,600519
2019/9/10,1134.3,1123.85,1135,1120.01,26227,600519
2019/9/11,1119.22,1069.52,1119.97,1068,81716,600519
2019/9/12,1066,1099,1109.98,1066,41211,600519
2019/9/16,1083,1099,1103.95,1083,31371,600519
2019/9/17,1094,1094.01,1106.66,1087,25196,600519
2019/9/18,1108.5,1148.9,1150,1108.18,69314,600519
2019/9/19,1148,1145,1150,1137.1,24479,600519
2019/9/20,1151,1157.42,1160,1147.59,37626,600519
2019/9/23,1157,1149,1157,1131,30026,600519
2019/9/24,1155,1184,1184.9,1152,36269,600519
2019/9/25,1180,1174,1188.87,1170.5,24024,600519
2019/9/26,1174.94,1167,1183.35,1158.81,26081,600519
2019/9/27,1164,1174.75,1183,1153,22826,600519
2019/9/30,1163,1150,1169.43,1150,30825,600519
2019/10/8,1153,1167.1,1180,1152.01,31045,600519
2019/10/9,1166.2,1146.81,1166.2,1135.05,35788,600519
2019/10/10,1127,1155,1158.93,1109.02,41173,600519
2019/10/11,1157,1174.6,1175,1152.21,28689,600519
2019/10/14,1186,1180,1187.66,1170,27187,600519
2019/10/15,1180,1211,1215.68,1177.03,40034,600519
2019/10/16,1168,1170,1187.5,1160,59150,600519
2019/10/17,1176,1183.33,1186.66,1162.5,30508,600519
2019/10/18,1179,1175.79,1189.99,1171.69,28291,600519
2019/10/21,1171.86,1168.5,1178.9,1163.3,25274,600519
2019/10/22,1178,1170.8,1181.5,1163.89,19309,600519
2019/10/23,1168,1158.91,1178,1156.11,23080,600519
2019/10/24,1164.95,1150.27,1166,1147.16,26178,600519
2019/10/25,1153.3,1171.35,1172.5,1143.03,25998,600519
2019/10/28,1166.01,1178.29,1181.01,1165,22485,600519
2019/10/29,1181.11,1193,1199.96,1177.77,27803,600519
2019/10/30,1190,1183.8,1192.7,1176,21254,600519
2019/10/31,1196,1180.01,1198,1176.15,25909,600519
2019/11/1,1181,1185,1191.95,1172.5,22811,600519
2019/11/4,1190,1199.59,1209.99,1189,26737,600519
2019/11/5,1199.5,1199,1205,1192,22254,600519
2019/11/6,1197,1193,1204,1188.88,19737,600519
2019/11/7,1196.51,1201.37,1201.88,1189,16167,600519
2019/11/8,1205,1205,1215.65,1201.51,24512,600519
2019/11/11,1201.5,1199,1206.2,1193.51,17342,600519
2019/11/12,1204,1201.6,1209.6,1198.21,19150,600519
2019/11/13,1207,1224,1227.8,1200,31977,600519
2019/11/14,1227,1230,1240,1222,23521,600519
2019/11/15,1230,1224.9,1232.91,1221.5,16340,600519
2019/11/18,1225.12,1227.28,1229.45,1218,18037,600519
2019/11/19,1228,1232.32,1241.61,1225.02,20623,600519
2019/11/20,1230,1233.75,1239.51,1228.06,15280,600519
2019/11/21,1231,1231.3,1235.51,1221.06,19187,600519
2019/11/22,1223,1194,1229,1185,47054,600519
2019/11/25,1188.05,1182.06,1194,1172.06,38281,600519
2019/11/26,1186.68,1185,1198.6,1183,40239,600519
2019/11/27,1192.8,1189.95,1196.62,1184.51,19848,600519
2019/11/28,1194.97,1175.8,1197.51,1169.02,28844,600519
2019/11/29,1165.5,1129,1165.5,1112.89,82397,600519
2019/12/2,1118.2,1133,1140.02,1118.2,30784,600519
2019/12/3,1133,1118,1133,1117.74,27340,600519
2019/12/4,1140,1122.33,1144.66,1118,35283,600519
2019/12/5,1125,1129.8,1132.01,1118,21338,600519
2019/12/6,1135.97,1170,1170,1130.1,39506,600519
2019/12/9,1175,1158.7,1176,1156.1,21824,600519
2019/12/10,1159.6,1164.4,1165,1151,15086,600519
2019/12/11,1168,1158.98,1170.75,1155.55,14567,600519
2019/12/12,1156,1137,1159.94,1130.08,29409,600519
2019/12/13,1146,1163,1165,1146,30000,600519
2019/12/16,1163,1147.92,1163,1137.94,30936,600519
2019/12/17,1149.7,1169.98,1173.6,1143.03,42616,600519
2019/12/18,1174,1168,1175.2,1164,19640,600519
2019/12/19,1163,1157.4,1163,1152,19552,600519
2019/12/20,1162.18,1146.3,1162.18,1141.5,23563,600519
2019/12/23,1139,1149.3,1162.5,1136,25919,600519
2019/12/24,1153,1148,1155,1145,11823,600519
2019/12/25,1143,1133.7,1143,1130.01,24305,600519
2019/12/26,1132,1135.1,1141.98,1119.99,22877,600519
2019/12/27,1150,1163,1172,1150,47066,600519
2019/12/30,1170.2,1185.8,1195.5,1170.2,40760,600519
2019/12/31,1183,1183,1188,1176.51,22588,600519
2020/1/2,1128,1130,1145.06,1116,148099,600519
2020/1/3,1117,1078.56,1117,1076.9,130318,600519
2020/1/6,1070.86,1077.99,1092.9,1067.3,63414,600519
2020/1/7,1077.5,1094.53,1099,1076.4,47853,600519
2020/1/8,1085.05,1088.14,1095.5,1082.58,25008,600519
2020/1/9,1094,1102.7,1105.39,1090,37405,600519
2020/1/10,1109,1112.5,1115.99,1102.5,35975,600519
2020/1/13,1112.5,1124.27,1129.2,1112,38515,600519
2020/1/14,1124.2,1107.4,1124.89,1103,35144,600519
2020/1/15,1109.01,1112.13,1121.6,1105,26029,600519
2020/1/16,1118.87,1107,1118.87,1102.58,23191,600519
2020/1/17,1110,1107.5,1112.78,1101.01,23472,600519
2020/1/20,1111.86,1091,1111.86,1082,35391,600519
2020/1/21,1081,1075.3,1087,1072.3,32874,600519
2020/1/22,1070,1075.51,1084,1055.38,36200,600519
2020/1/23,1076,1052.8,1076,1037,53468,600519
2020/2/3,985,1003.92,1010.68,980,123442,600519
2020/2/4,1015,1038.01,1057,1011.01,62624,600519
2020/2/5,1050,1049.99,1054,1033.03,47418,600519
2020/2/6,1059.43,1071,1075,1052.02,47171,600519
2020/2/7,1070.01,1076,1077,1061.02,31278,600519
2020/2/10,1062,1066.49,1074.6,1057.2,30533,600519
2020/2/11,1063,1098,1099.68,1062.8,47917,600519
2020/2/12,1089,1097.27,1098.79,1085.88,28125,600519
2020/2/13,1098,1091,1113.89,1088.01,30357,600519
2020/2/14,1090.45,1088,1093.51,1083.11,23287,600519
2020/2/17,1082.5,1093.82,1096.19,1082.4,27028,600519
2020/2/18,1090.01,1084,1096.88,1083,26664,600519
2020/2/19,1085,1096.5,1101.5,1078,37051,600519
2020/2/20,1096.7,1118,1124,1095.41,46802,600519
2020/2/21,1111.46,1112.88,1123.54,1110.01,28940,600519
2020/2/24,1105.5,1087.18,1110,1085.5,38650,600519
2020/2/25,1078,1074.81,1082.09,1067.88,38385,600519
2020/2/26,1062,1073.7,1084,1055,43560,600519
2020/2/27,1076,1087.39,1094.99,1076,34498,600519
2020/2/28,1070.3,1057,1082,1049.97,49946,600519
2020/3/2,1050.11,1086.01,1096.55,1050.01,47663,600519
2020/3/3,1098,1113,1118.88,1098,50250,600519
2020/3/4,1125,1128.92,1139,1116.24,53792,600519
2020/3/5,1136.31,1171,1174.99,1130.56,62426,600519
2020/3/6,1163,1155.5,1176,1151.98,30641,600519
2020/3/9,1135,1114.01,1135,1111.31,43404,600519
2020/3/10,1113,1156,1168,1113,58062,600519
2020/3/11,1155.5,1158.52,1169.58,1141,35548,600519
2020/3/12,1141.22,1138.5,1153,1125.1,36631,600519
2020/3/13,1090,1112.03,1128.98,1080,75885,600519
2020/3/16,1103.98,1067,1107.95,1062,51233,600519
2020/3/17,1055,1045.1,1078,1011.12,79359,600519
2020/3/18,1040,1007.99,1060,1007.99,73460,600519
2020/3/19,993.99,996,1015,960.1,102265,600519
2020/3/20,1011,1035.28,1043,1011,60139,600519
2020/3/23,1000,1019,1035.28,991.52,48472,600519
2020/3/24,1043,1056,1058.88,1035,46651,600519
2020/3/25,1087.98,1080.1,1091.36,1074.2,37049,600519
2020/3/26,1073.33,1064.92,1091.2,1062,30049,600519
2020/3/27,1085,1075.5,1092,1075.01,36261,600519
2020/3/30,1060.25,1072,1077,1057,30687,600519
2020/3/31,1082,1111,1115,1081.8,47984,600519
2020/4/1,1117,1103,1129,1103,33205,600519
2020/4/2,1104,1145,1145,1103.88,45206,600519
2020/4/3,1139.03,1139.79,1147.96,1131.98,27618,600519
2020/4/7,1161.95,1159.95,1166.5,1148.89,43488,600519
2020/4/8,1152,1159.76,1166.31,1152,24224,600519
2020/4/9,1166,1158.5,1169,1147.96,22817,600519
2020/4/10,1157.88,1165,1181.5,1153.5,27804,600519
2020/4/13,1165,1162.3,1169.98,1148.5,15981,600519
2020/4/14,1176,1185.1,1191.55,1166,36800,600519
2020/4/15,1192,1189.6,1203.99,1187.1,29332,600519
2020/4/16,1192.97,1197.1,1197.1,1184.1,21728,600519
2020/4/17,1210,1226,1234.56,1205.01,38246,600519
2020/4/20,1221,1227.3,1231.5,1216.8,24239,600519
2020/4/21,1221.02,1200,1223.99,1193,29224,600519
2020/4/22,1206,1244.5,1249.5,1202.22,44035,600519
2020/4/23,1250,1252.26,1265.68,1247.77,26899,600519
2020/4/24,1248,1250.56,1259.89,1235.18,19122,600519
