ts_code,trade_date,close,open,high,low,volume
000001.SH,19990909,1675.122,1590.711,1675.261,1590.701,19742420
000001.SH,19990910,1659.929,1690.025,1695.644,1656.723,19568526
000001.SH,19990913,1670.143,1664.514,1671.64,1656.168,10893223
000001.SH,19990914,1672.892,1675.706,1681.847,1668.128,9552708
000001.SH,19990915,1662.803,1675.191,1679.135,1657.786,10498489
000001.SH,19990916,1645.511,1662.463,1664.961,1643.98,7316901
000001.SH,19990917,1648.558,1644.803,1662.165,1636.477,7076285
000001.SH,19990920,1633.835,1649.121,1651.535,1628.894,5328123
000001.SH,19990921,1625.588,1630.021,1630.269,1617.812,4720314
000001.SH,19990922,1617.057,1625.165,1632.411,1613.582,3964183
000001.SH,19990923,1604.203,1618.768,1622.667,1597.115,5485419
000001.SH,19990924,1619.326,1609.827,1631.399,1609.827,4482137
000001.SH,19990927,1602.158,1624.459,1629.191,1598.705,4092406
000001.SH,19990928,1591.432,1602.794,1606.023,1586.549,4097813
000001.SH,19990929,1584.954,1593.719,1608.603,1580.999,4749464
000001.SH,19990930,1570.702,1588.986,1595.006,1567.724,4555072
000001.SH,19991008,1534.515,1568.238,1568.375,1531.799,3312754
000001.SH,19991011,1522.48,1529.22,1538.343,1516.622,3335238
000001.SH,19991012,1537.796,1526.449,1538.279,1526.449,2339861
000001.SH,19991013,1507.422,1540.599,1544.449,1504.388,3626422
000001.SH,19991014,1508.726,1504.497,1535.244,1494.94,4033688
000001.SH,19991015,1543.798,1515.908,1550.709,1515.908,5670808
000001.SH,19991018,1501.665,1547.267,1549.368,1499.464,5602674
000001.SH,19991019,1470.9,1493.47,1493.486,1468.098,4861670
000001.SH,19991020,1485.827,1469.284,1490.758,1463.426,4311835
000001.SH,19991021,1458.53,1486.925,1488.005,1452.709,4772686
000001.SH,19991022,1497.462,1457.635,1512.93,1457.498,7844064
000001.SH,19991025,1468.266,1499.138,1499.385,1465.137,5167858
000001.SH,19991026,1482.667,1467.522,1496.452,1467.505,7555508
000001.SH,19991027,1536.821,1509.64,1537.3,1504.994,16146885
000001.SH,19991028,1514.525,1541.287,1542.045,1507.791,13284794
000001.SH,19991029,1504.563,1515.184,1520.472,1494.706,8505925
000001.SH,19991101,1493.096,1501.735,1506.994,1488.234,6191494
000001.SH,19991102,1487.469,1491.758,1499.872,1481.567,4450311
000001.SH,19991103,1475.684,1488.366,1492.306,1472.73,4845659
000001.SH,19991104,1464.828,1474.135,1474.135,1457.14,5906951
000001.SH,19991105,1465.232,1464.603,1478.829,1460.675,5600026
000001.SH,19991108,1471.375,1464.493,1477.135,1458.653,4787862
000001.SH,19991109,1464.03,1474.002,1479.834,1461.483,4406500
000001.SH,19991110,1450.152,1463.688,1463.73,1436.742,6791217
000001.SH,19991111,1443.905,1449.622,1459.447,1440.983,4678349
000001.SH,19991112,1450.327,1446.26,1452.933,1444.127,3408136
000001.SH,19991115,1451.536,1451.549,1454.088,1436.681,8089114
000001.SH,19991116,1431.319,1463.337,1469.596,1428.748,8321570
000001.SH,19991117,1462.79,1429.712,1462.848,1427.358,6526069
000001.SH,19991118,1482.452,1466.488,1498.081,1454.468,10148204
000001.SH,19991119,1468.472,1485.053,1489.898,1466.346,5705493
000001.SH,19991122,1464.588,1468.218,1468.944,1457.608,6153754
000001.SH,19991123,1466.434,1464.934,1471.911,1461.383,4188014
000001.SH,19991124,1454.578,1466.091,1467.842,1451.033,4207109
000001.SH,19991125,1444.241,1451.877,1451.89,1439.944,4123504
000001.SH,19991126,1444.513,1443.442,1449.03,1441.517,7100501
000001.SH,19991129,1435.468,1444.011,1444.585,1432.958,5246718
000001.SH,19991130,1434.973,1433.896,1439.605,1429.554,4910336
000001.SH,19991201,1447.116,1434.978,1447.682,1432.946,4975602
000001.SH,19991202,1435.837,1446.686,1447.809,1433.539,5335604
000001.SH,19991203,1437.233,1436.02,1440.542,1430.664,4517320
000001.SH,19991206,1426.995,1436.802,1437.18,1422.727,5103726
000001.SH,19991207,1428.261,1426.686,1438.036,1424.761,4662550
000001.SH,19991208,1424.848,1428.773,1430.977,1422.047,4696819
000001.SH,19991209,1416.726,1424.912,1424.912,1413.625,4592800
000001.SH,19991210,1428.939,1416.37,1429.011,1413.453,4785271
000001.SH,19991213,1417.107,1429.194,1430.406,1415.285,5042219
000001.SH,19991214,1422.263,1415.712,1422.357,1411.067,4551199
000001.SH,19991215,1451.057,1423.762,1461.899,1423.742,10937290
000001.SH,19991216,1434.867,1451.725,1451.943,1432.83,6062750
000001.SH,19991217,1419.551,1434.632,1438.225,1416.743,5122982
000001.SH,19991221,1395.497,1416.5,1416.502,1388.059,5660580
000001.SH,19991222,1387.51,1393.827,1397.169,1383.565,4936025
000001.SH,19991223,1369.461,1386.79,1387.195,1364.92,5112644
000001.SH,19991224,1355.367,1367.687,1375.922,1352.1,4292049
000001.SH,19991227,1345.352,1353.527,1359.079,1341.052,5120894
000001.SH,19991228,1348.821,1346.452,1368.246,1342.941,4895712
000001.SH,19991229,1356.926,1350.267,1358.142,1341.933,5053568
000001.SH,19991230,1366.58,1357.815,1366.678,1357.815,4013971
000001.SH,20000104,1406.371,1368.693,1407.518,1361.214,9034023
000001.SH,20000105,1409.682,1407.829,1433.78,1398.323,10579984
000001.SH,20000106,1463.942,1406.036,1463.955,1400.253,13480515
000001.SH,20000107,1516.604,1477.154,1522.825,1477.154,34515699
000001.SH,20000110,1545.112,1531.712,1546.723,1506.404,31253539
000001.SH,20000111,1479.781,1547.678,1547.708,1468.757,21924554
000001.SH,20000112,1438.02,1473.761,1489.28,1434.996,15222869
000001.SH,20000113,1424.442,1437.453,1444.066,1418.814,8612912
000001.SH,20000114,1408.848,1426.224,1433.474,1401.706,7447012
000001.SH,20000117,1433.33,1408.988,1433.383,1402.663,7649831
000001.SH,20000118,1426.623,1436.888,1443.592,1421.642,7767128
000001.SH,20000119,1440.724,1425.874,1443.672,1425.143,8006596
000001.SH,20000120,1466.863,1443.094,1466.901,1443.094,10070802
000001.SH,20000121,1465.085,1471.905,1476.456,1458.925,15050973
000001.SH,20000124,1477.344,1465.858,1477.412,1449.472,16241515
000001.SH,20000125,1476.506,1483.033,1490.464,1467.438,13635987
000001.SH,20000126,1481.117,1477.295,1482.464,1469.98,10384437
000001.SH,20000127,1506.767,1490.447,1506.922,1485.234,18981786
000001.SH,20000128,1534.997,1514.558,1536.346,1510.745,29388956
000001.SH,20000214,1673.943,1591.445,1674.132,1587.818,43580820
000001.SH,20000215,1670.67,1709.224,1746.443,1663.005,52543472
000001.SH,20000216,1693.109,1674.936,1695.881,1649.699,37435550
000001.SH,20000217,1640.649,1734.268,1770.88,1615.629,51439047
000001.SH,20000218,1668.091,1623.961,1668.164,1583.582,26799651
000001.SH,20000221,1677.136,1681.361,1697.01,1652.476,31052408
000001.SH,20000222,1632.294,1681.299,1687.511,1627.467,24251778
000001.SH,20000223,1594.93,1618.008,1630.546,1586.634,19186060
000001.SH,20000224,1634.309,1593.948,1634.323,1593.929,13932878
000001.SH,20000225,1631.576,1639.919,1650.365,1618.177,17058055
000001.SH,20000228,1704.855,1639.799,1704.884,1639.696,26127943
000001.SH,20000229,1714.578,1728.136,1733.141,1678.35,28680757
000001.SH,20000301,1697.744,1720.597,1721.14,1692.509,22488355
000001.SH,20000302,1713.014,1697.562,1721.598,1682.535,19593496
000001.SH,20000303,1738.021,1728.355,1750.645,1721.705,24815490
000001.SH,20000306,1681.085,1756.313,1762.829,1678.744,26507215
000001.SH,20000307,1694.798,1661.948,1694.887,1654.444,17685615
000001.SH,20000308,1726.033,1699.462,1726.043,1690.117,19745941
000001.SH,20000309,1732.346,1734.767,1741.224,1714.921,17877378
000001.SH,20000310,1705.049,1731.94,1743.139,1701.793,15872362
000001.SH,20000313,1728.875,1706.769,1729.007,1706.349,19829172
000001.SH,20000314,1685.347,1690.653,1700.373,1636.893,22870430
000001.SH,20000315,1681.471,1680.296,1695.162,1676.544,16782154
000001.SH,20000316,1607.527,1671.097,1671.178,1596.072,19791759
000001.SH,20000317,1658.601,1602.363,1661.976,1602.335,15337509
000001.SH,20000320,1699.248,1646.31,1699.281,1641.765,18175434
000001.SH,20000321,1710.324,1704.085,1713.205,1692.684,16351100
000001.SH,20000322,1720.446,1713.241,1726.59,1711.158,14658421
000001.SH,20000323,1747.241,1724.188,1747.283,1711.405,16749502
000001.SH,20000324,1730.499,1761.444,1770.263,1729.483,22037719
000001.SH,20000327,1775.914,1736.696,1776.021,1736.696,19927313
000001.SH,20000328,1791.441,1788.827,1799.952,1774.482,24485166
000001.SH,20000329,1788.807,1797.881,1803.827,1763.62,23026677
000001.SH,20000330,1810.984,1793.676,1811.063,1790.849,29305937
000001.SH,20000331,1800.225,1810.553,1810.897,1780.411,23340725
000001.SH,20000403,1801.003,1799.575,1816.86,1798.254,18861112
000001.SH,20000404,1760.692,1795.161,1795.161,1755.98,17128277
000001.SH,20000405,1771.199,1756.3,1776.715,1746.302,13604581
000001.SH,20000406,1809.141,1775.784,1809.169,1775.676,15007034
000001.SH,20000407,1819.896,1816.786,1822.615,1807.543,16081260
000001.SH,20000410,1826.061,1826.611,1831.853,1815.991,16809158
000001.SH,20000411,1821.174,1826.403,1828.057,1812.008,14245779
000001.SH,20000412,1807.328,1822.398,1823.832,1785.327,13643033
000001.SH,20000413,1831.548,1807.837,1832.083,1807.712,16549057
000001.SH,20000414,1833.665,1835.861,1840.189,1820.672,17905466
000001.SH,20000417,1795.058,1829.615,1829.929,1778.878,19840142
000001.SH,20000418,1813.495,1794.339,1813.571,1779.294,13204741
000001.SH,20000419,1828.71,1819.081,1831.57,1817.211,12766159
000001.SH,20000420,1847.027,1831.657,1847.51,1831.485,16537760
000001.SH,20000421,1841.064,1851.307,1858.265,1834.847,16244634
000001.SH,20000424,1837.398,1844.695,1848.973,1827.167,16163776
000001.SH,20000425,1833.469,1838.05,1841.86,1815.632,10771400
000001.SH,20000426,1832.779,1835.666,1842.887,1826.392,10163838
000001.SH,20000427,1806.83,1835.601,1840.572,1803.577,12332939
000001.SH,20000428,1836.321,1805.503,1836.329,1797.713,10971311
000001.SH,20000508,1836.637,1848.173,1852.903,1828.097,8959124
000001.SH,20000509,1806.638,1838.996,1839.288,1799.822,9130320
000001.SH,20000510,1752.689,1801.426,1801.64,1750.012,9452670
000001.SH,20000511,1724.048,1750.859,1762.125,1718.892,8437169
000001.SH,20000512,1720.608,1725.868,1740.954,1715.058,7404182
000001.SH,20000515,1704.587,1722.635,1726.724,1695.531,7094656
000001.SH,20000516,1724.538,1706.728,1725.903,1706.728,5335451
000001.SH,20000517,1725.398,1727.426,1736.274,1722.712,5257680
000001.SH,20000518,1758.537,1725.604,1758.54,1719.844,8354139
000001.SH,20000519,1777.828,1761.791,1777.983,1754.884,9553986
000001.SH,20000522,1824.736,1785.894,1830.927,1783.304,14714392
000001.SH,20000523,1832.075,1834.436,1836.992,1811.577,12469571
000001.SH,20000524,1855.493,1835.563,1861.484,1831.842,15868439
000001.SH,20000525,1880.704,1866.563,1880.719,1860.779,16809419
000001.SH,20000526,1879.617,1885.752,1890.686,1860.919,20689256
000001.SH,20000529,1898.748,1885.546,1900.674,1882.742,18044262
000001.SH,20000530,1877.471,1903.53,1908.306,1868.61,16518990
000001.SH,20000531,1894.554,1875.463,1894.583,1869.338,15769235
000001.SH,20000601,1903.488,1900.533,1906.817,1889.995,14654583
000001.SH,20000602,1916.25,1906.162,1916.25,1897.713,17840352
000001.SH,20000605,1899.092,1921.969,1930.335,1889.815,29217536
000001.SH,20000606,1925.544,1898.591,1925.552,1891.665,17190051
000001.SH,20000607,1935.031,1934.376,1940.22,1921.383,15579417
000001.SH,20000608,1925.206,1937.195,1938.554,1913.365,16329804
000001.SH,20000609,1900.787,1926.15,1929.946,1896.061,14933370
000001.SH,20000612,1912.557,1896.428,1912.589,1884.616,12040094
000001.SH,20000613,1938.674,1918.192,1938.674,1917.19,14427653
000001.SH,20000614,1932.29,1944.44,1949.171,1929.706,16156317
000001.SH,20000615,1942.285,1933.059,1942.326,1925.914,14116760
000001.SH,20000616,1926.944,1945.698,1947.463,1919.403,14707552
000001.SH,20000619,1915.205,1924.693,1926.981,1910.469,11881126
000001.SH,20000620,1895.348,1913.074,1913.074,1888.082,10136096
000001.SH,20000621,1913.131,1894.779,1913.147,1894.634,8348911
000001.SH,20000622,1913.901,1918.164,1921.148,1906.304,9059592
000001.SH,20000623,1939.627,1915.307,1939.634,1913.65,11998918
000001.SH,20000626,1948.639,1946.698,1953.339,1943.248,14068044
000001.SH,20000627,1942.898,1949.778,1952.455,1938.135,11980047
000001.SH,20000628,1947.481,1943.984,1953.064,1940.054,11239541
000001.SH,20000629,1937.261,1949.847,1951.126,1924.473,11919842
000001.SH,20000630,1928.106,1937.843,1941.402,1924.969,12467578
000001.SH,20000703,1895.637,1917.442,1917.447,1890.528,15784736
000001.SH,20000704,1907.931,1891.205,1907.944,1888.249,14407820
000001.SH,20000705,1909.187,1910.42,1918.909,1904.468,13029434
000001.SH,20000706,1902.552,1909.237,1910.054,1896.659,9931141
000001.SH,20000707,1932.792,1904.085,1932.829,1904.085,11682904
000001.SH,20000710,1948.021,1938.843,1948.063,1932.955,14524625
000001.SH,20000711,1960.541,1952.259,1960.595,1947.666,14438392
000001.SH,20000712,1973.374,1965.231,1974.414,1960.349,13919525
000001.SH,20000713,1979.201,1978.552,1984.066,1963.553,18162113
000001.SH,20000714,1987.192,1981.776,1987.223,1972.622,16215860
000001.SH,20000717,1982.479,1992.894,1997.938,1980.223,13508787
000001.SH,20000718,1993.986,1982.497,1993.994,1981.736,8780023
000001.SH,20000719,1998.426,2000.33,2004.461,1987.42,9708373
000001.SH,20000720,1991.56,1999.089,2003.802,1979.875,9282877
000001.SH,20000721,1996.336,1994.423,1998.347,1991.838,8593139
000001.SH,20000724,1989.239,1998.245,1999.903,1982.881,9275178
000001.SH,20000725,1996.577,1990.149,1997.849,1989.086,8751701
000001.SH,20000726,2012.319,1999.442,2012.395,1999.403,9512068
000001.SH,20000727,2012.35,2017.457,2024.998,2004.549,11983273
000001.SH,20000728,2012.793,2014.113,2016.94,2006.172,10943815
000001.SH,20000731,2023.539,2016.144,2023.568,2008.637,12307292
000001.SH,20000801,2028.151,2027.013,2031.925,2023.453,9020655
000001.SH,20000802,2030.683,2030.789,2033.191,2018.481,8974286
000001.SH,20000803,2036.301,2032.937,2038.654,2030.101,10972990
000001.SH,20000804,2026.361,2037.468,2041.283,2013.45,11739186
000001.SH,20000807,2039.419,2025.182,2039.419,2017.903,10712714
000001.SH,20000808,2049.916,2042.745,2050.073,2040.783,10864612
000001.SH,20000809,2061.18,2051.654,2061.284,2048.494,12269671
000001.SH,20000810,2065.943,2065.305,2067.745,2053.861,13225593
000001.SH,20000811,2062.666,2067.784,2070.298,2055.2,11361760
000001.SH,20000814,2076.3,2065.935,2076.328,2065.935,10806685
000001.SH,20000815,2076.823,2079.069,2082.736,2066.16,10340448
000001.SH,20000816,2083.467,2078.485,2083.467,2072.984,10645982
000001.SH,20000817,2091.586,2086.809,2092.329,2086.559,11114048
000001.SH,20000818,2090.183,2093.632,2097.315,2086.754,10340955
000001.SH,20000821,2108.69,2095.378,2108.879,2093.418,13515561
000001.SH,20000822,2074.703,2112.017,2114.522,2074.52,13167622
000001.SH,20000823,2057.919,2064.045,2080.144,1980.345,18898648
000001.SH,20000824,2071.161,2058.529,2073.947,2043.206,13746084
000001.SH,20000825,2086.703,2073.715,2086.721,2066.329,10235342
000001.SH,20000828,2100.585,2092.122,2100.7,2085.601,11216219
000001.SH,20000829,2105.476,2103.033,2105.634,2094.609,10038612
000001.SH,20000830,2076.143,2107.019,2108.097,2075.16,10042702
000001.SH,20000831,2021.199,2062.835,2064.76,2019.447,11224308
000001.SH,20000901,1999.859,2009.151,2026.351,1997.717,9315390
000001.SH,20000904,2010.602,1994.885,2010.602,1981.229,7638820
000001.SH,20000905,1963.792,2015.062,2020.847,1959.592,7179583
000001.SH,20000906,1925.907,1955.499,1964.265,1923.598,7205827
000001.SH,20000907,1950.663,1929.296,1963.228,1929.296,6249572
000001.SH,20000908,1959.312,1955.153,1963.891,1945.918,5727720
000001.SH,20000911,1972.043,1963.271,1972.076,1956.078,6163198
000001.SH,20000912,1979.095,1975.412,1979.322,1965.401,5435942
000001.SH,20000913,1988.936,1980.528,1995.317,1975.126,6034441
000001.SH,20000914,1979.505,1989.974,1992.366,1973.021,5104277
000001.SH,20000915,1978.434,1978.037,1978.469,1966.879,4740064
000001.SH,20000918,1946.753,1979.53,1981.129,1946.176,5176985
000001.SH,20000919,1903.154,1937.319,1937.367,1895.49,6742314
000001.SH,20000920,1922.289,1902.912,1922.295,1892.276,5106083
000001.SH,20000921,1907.306,1924.83,1927.515,1905.653,4884907
000001.SH,20000922,1891.984,1904.573,1904.573,1888.091,5180160
000001.SH,20000925,1875.911,1889.904,1896.716,1874.21,3765533
000001.SH,20000926,1887.829,1878.311,1890.672,1878.051,3448967
000001.SH,20000927,1914.086,1889.875,1914.106,1889.873,3379822
000001.SH,20000928,1889.289,1915.497,1917.061,1886.941,3818027
000001.SH,20000929,1910.161,1888.201,1910.486,1888.07,3745591
000001.SH,20001009,1915.35,1912.076,1915.495,1897.238,5166776
000001.SH,20001010,1942.149,1917.896,1942.17,1917.683,6677506
000001.SH,20001011,1933.726,1944.248,1948.014,1931.462,7252889
000001.SH,20001012,1926.324,1933.143,1933.329,1918.466,7226056
000001.SH,20001013,1918.157,1927.354,1932.318,1911.357,6642719
000001.SH,20001016,1902.809,1917.446,1917.555,1897.906,6085036
000001.SH,20001017,1909.49,1902.073,1909.49,1896.945,4174936
000001.SH,20001018,1922.845,1911.705,1922.852,1911.705,5755032
000001.SH,20001019,1913.42,1925.214,1927.366,1911.182,5965058
000001.SH,20001020,1947.455,1913.162,1947.469,1912.378,9387661
000001.SH,20001023,1958.938,1952.956,1960.86,1945.674,8577974
000001.SH,20001024,1956.344,1960.366,1962.13,1945.527,6357283
000001.SH,20001025,1977.254,1957.378,1978.992,1957.313,11506544
000001.SH,20001026,1967.673,1979.296,1980.626,1962.2,10652764
000001.SH,20001027,1967.405,1968.171,1971.785,1957.744,9037111
000001.SH,20001030,1973.578,1967.653,1974.241,1962.812,9939449
000001.SH,20001031,1961.287,1974.527,1979.994,1956.417,9090422
000001.SH,20001101,1977.363,1961.081,1977.373,1959.721,8501940
000001.SH,20001102,1984.26,1981.765,1992.857,1980.887,8933851
000001.SH,20001103,1981.631,1984.986,1989.106,1977.21,9320818
000001.SH,20001106,1991.173,1983.073,1992.879,1982.751,9996819
000001.SH,20001107,1997.077,1993.454,1997.077,1990.059,7898747
000001.SH,20001108,2012.908,1999.153,2012.988,1998.345,9254272
000001.SH,20001109,2032.482,2016.22,2032.518,2014.838,14051628
000001.SH,20001110,2047.458,2037.084,2051.341,2033.627,13965900
000001.SH,20001113,2070.788,2054.479,2071.689,2053.44,14408777
000001.SH,20001114,2085.118,2072.793,2085.118,2055.212,12448777
000001.SH,20001115,2081.905,2087.277,2092.65,2074.377,13334267
000001.SH,20001116,2095.984,2081.139,2096.048,2080.608,12821820
000001.SH,20001117,2093.235,2098.888,2104.699,2084.899,11801326
000001.SH,20001120,2101.389,2092.591,2101.398,2078.277,13102959
000001.SH,20001121,2097.982,2104.068,2112.912,2095.582,12479719
000001.SH,20001122,2113.303,2097.281,2113.348,2091.624,12146707
000001.SH,20001123,2119.439,2119.156,2125.724,2109.219,12492077
000001.SH,20001124,2053.37,2119.01,2125.406,2045.514,16497561
000001.SH,20001127,2049.671,2041.155,2062.806,2031.931,10587826
000001.SH,20001128,2079.396,2052.776,2079.479,2052.776,8588966
000001.SH,20001129,2067.495,2081.496,2082.901,2055.939,9943629
000001.SH,20001130,2070.613,2067.07,2072.291,2057.041,8465550
000001.SH,20001201,2081.843,2073.089,2082.028,2071.495,12285286
